1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,Label
207,1.53805,0.676086,5.435853,2.904431,0.015578,0.012935,0.117814,0.05458,3870.769043,549.772583,7539.615234,1068.908325,1498.696167,2458.587891,133.533325,37.584736,0.736034,0.061955,1
44,5.984797,2.147732,17.233057,7.663292,0.013132,0.012872,0.118324,0.068133,3582.665039,1135.210205,7003.408691,2216.605957,1095.59436,1708.165039,129.488892,54.751049,0.274834,0.034559,1
62,0.943339,2.008914,6.478876,11.114086,0.021844,0.015558,0.112399,0.056065,3719.533936,979.16272,7156.853027,1885.934326,2633.854492,3351.246826,132.181137,46.547268,0.774175,0.054655,1
4234,0.724026,0.588446,3.803561,2.371709,0.014994,0.013999,0.12731,0.055787,3905.616699,211.171371,7646.333496,282.633484,1438.173218,2628.556885,148.782516,37.129196,0.823635,0.084843,1
25,1.319413,3.184364,11.374231,24.201229,0.005743,0.010201,0.144625,0.081882,3179.883057,1399.866333,6354.000488,2777.891846,333.998077,1089.317993,119.1287,64.159363,0.68935,0.052969,1
25,3.58391,1.783895,35.988434,30.532604,0.009268,0.008208,0.08125,0.047401,3333.273193,1455.407959,6483.999512,2831.667725,531.752625,898.400269,130.651978,59.486313,0.290061,0.117636,1
224,2.965872,2.198978,15.483817,8.869391,0.015316,0.013255,0.130455,0.060371,3863.179688,543.285461,7501.900391,1024.723877,1442.447876,2535.365479,144.563019,39.763016,0.399013,0.181071,1
76,3.520647,1.487081,18.00775,10.918271,0.014141,0.013803,0.122985,0.055498,3712.131592,889.054321,7233.878418,1711.307617,1344.501099,2282.647705,148.244812,49.662052,0.442298,0.103173,1
148,6.778733,2.229753,18.38089,4.515608,0.013864,0.013333,0.132918,0.065226,3824.418701,648.598206,7430.064941,1247.398682,1286.499146,2305.403076,157.205551,45.580208,0.348456,0.075978,1
130,7.574269,2.856757,32.696533,8.491206,0.014901,0.014125,0.119688,0.070803,3795.53418,695.618835,7435.959961,1334.195801,1573.444458,3253.414307,150.797882,43.731297,0.320274,0.076145,1
87,5.470567,2.11525,24.085403,8.717742,0.015404,0.014677,0.127047,0.072076,3711.955811,836.592285,7298.275391,1610.29248,1458.076538,2401.471191,146.521439,45.293316,0.205022,0.080718,1
54,4.9497,1.659594,27.167294,8.077309,0.011111,0.013083,0.112847,0.063646,3601.30542,1031.233276,7099.538574,2014.799683,764.770142,1269.801025,149.438309,55.236374,0.359457,0.097613,1
71,4.869618,1.926959,25.787895,7.602012,0.010404,0.01289,0.14846,0.077572,3647.311279,918.429321,7151.410156,1757.068481,682.73877,1507.087036,138.456482,48.214584,0.366248,0.093043,1
54,8.78841,3.45887,31.979483,10.457366,0.000813,0.002129,0.089294,0.052209,3078.894775,978.920593,7198.612305,2038.5448,10.99295,92.734398,133.014145,48.804287,0.242554,0.063161,1
30,2.356865,1.681035,20.955034,16.262377,0.015871,0.006904,0.051979,0.030201,3409.611084,1339.224121,6851.668457,2687.673584,586.604553,418.328247,95.136665,60.782688,0.53316,0.075458,1
163,1.365978,0.603807,8.07366,6.259877,0.017058,0.011829,0.113861,0.057407,3872.015625,618.252075,7519.634277,1205.850708,1355.706909,2083.762695,131.846313,40.622387,0.523609,0.230432,1
117,3.570832,2.213521,15.602549,6.928786,0.016649,0.01256,0.111298,0.06414,3831.75,723.200562,7454.913574,1412.272949,1431.041748,2244.3479,127.171722,43.591774,0.26471,0.134336,1
102,4.126852,2.372499,17.017839,7.692314,0.017059,0.012636,0.068995,0.036652,3780.20166,767.874878,7512.009277,1521.999756,1617.418701,3037.629883,113.485687,49.448322,0.476387,0.080748,1
203,1.10768,0.86059,8.735027,5.505825,0.01739,0.011245,0.151093,0.058007,3895.306152,562.825439,7447.537598,1065.828979,1374.321411,1620.126343,137.938065,38.955402,0.684819,0.106075,-1
266,1.348091,0.743548,8.112723,3.817657,0.016825,0.012101,0.127467,0.054923,3899.666748,494.723053,7546.80957,946.450928,1546.816772,2088.130127,145.916107,42.741879,0.665491,0.108003,-1
589,3.006238,1.314444,13.610591,5.444672,0.016119,0.012872,0.125589,0.056814,3903.595215,351.503235,7645.544434,648.122742,1448.827271,1999.37915,146.43512,43.714531,0.508566,0.120411,-1
203,3.081006,1.179679,12.349342,4.116457,0.018578,0.013485,0.127001,0.062534,3896.021484,557.173584,7506.282227,1075.473877,1821.049438,2362.363037,145.703644,43.90694,0.499128,0.11158,-1
85,1.361757,0.717894,11.14741,7.576107,0.018051,0.010394,0.12864,0.054278,3812.104736,847.870422,7246.471191,1618.464355,1503.571655,1560.205078,151.827698,46.222729,0.559362,0.139189,-1
294,3.370764,1.170916,13.631274,4.594974,0.018561,0.010481,0.15016,0.057801,3936.689209,472.140167,7458.335449,890.490295,1529.991089,1681.286255,141.782761,39.110508,0.468715,0.129318,-1
731,2.130321,1.108832,11.526593,6.087205,0.014539,0.011573,0.14596,0.069442,3930.775146,314.194183,7589.398438,587.256897,1198.084839,1936.70166,149.146606,40.572254,0.551069,0.129987,-1
134,2.206844,1.132972,9.277102,6.187073,0.016268,0.013033,0.109492,0.048693,3821.249756,684.023804,7458.770996,1314.743896,1452.160522,2198.567139,143.930206,41.929722,0.555263,0.141241,-1
25,4.210794,2.80075,36.222855,23.778572,0.012072,0.014698,0.10825,0.060473,3252.141602,1434.864502,6408.001465,2800.167725,1333.025269,2584.924072,137.867615,70.841896,0.268274,0.064545,-1
26,3.44025,1.853633,23.274311,11.611491,0.011293,0.012667,0.141226,0.086613,3295.962646,1413.37439,6391.345703,2729.147705,954.214355,1464.239014,137.585632,69.777077,0.42726,0.094062,-1
317,3.210202,1.279269,13.266158,4.941181,0.018153,0.011569,0.137461,0.056917,3891.909424,483.814819,7514.670898,872.908447,1762.042236,2161.008301,161.150711,43.930515,0.612449,0.092482,-1
167,3.350969,3.256033,14.707828,7.057968,0.009477,0.007132,0.131306,0.041981,3884.508301,609.362549,7482.634277,1176.294067,434.506622,816.521912,135.875488,41.468132,0.610368,0.09577,-1
98,2.333978,1.045381,12.083471,4.483798,0.007449,0.006215,0.140242,0.047297,3813.352295,787.162964,7343.877441,1516.848145,288.881439,604.66217,128.144272,45.293507,0.641239,0.083599,-1
25,2.048368,1.346614,17.561769,8.865384,0.005724,0.003246,0.123125,0.061862,3345.032227,1460.035767,6419.999512,2802.927002,99.598663,117.453049,112.203789,58.345158,0.520361,0.098607,-1
315,3.127956,1.5048,16.069618,6.396024,0.01698,0.009893,0.143274,0.041725,3950.621582,448.992157,7515.237793,859.267517,1322.64856,1717.13623,148.230362,38.864182,0.574016,0.099223,-1
197,2.555032,1.522703,16.061434,5.311908,0.014447,0.009832,0.15376,0.06015,3908.665527,564.0354,7466.753906,1084.903564,988.185364,1229.224243,139.844818,42.347691,0.630714,0.100615,-1
369,1.73121,0.921954,11.19912,5.043858,0.017641,0.007532,0.199035,0.065631,3970.621338,416.177216,7407.791016,793.607178,1175.631104,1165.597412,151.426941,33.491364,0.726094,0.07822,-1
46,2.151759,1.467938,12.766808,7.153622,0.014368,0.007999,0.188519,0.079663,3658.206055,1129.393677,6829.349121,2113.003174,787.945251,845.865295,130.831879,51.344734,0.660066,0.063323,-1
304,2.779035,1.269117,13.327914,5.607978,0.015644,0.00702,0.216735,0.077437,3956.270508,457.996948,7363.403809,870.065186,903.166626,927.773865,149.172318,37.494846,0.635336,0.082135,-1
135,2.219828,0.96581,11.741869,4.996793,0.017697,0.006464,0.203218,0.069889,3899.631348,681.562866,7247.964355,1275.962158,1190.916382,1036.876465,154.323486,38.150105,0.670281,0.085289,-1
153,2.173542,0.952827,13.501268,6.827422,0.017641,0.006596,0.224346,0.087825,3911.682373,641.246704,7221.081543,1201.601074,1159.996826,1030.321289,158.032562,37.986893,0.643752,0.096041,-1
347,2.747769,2.163571,16.117718,6.58509,0.014465,0.010762,0.2096,0.072148,3925.202148,437.809082,7359.941406,829.674194,1738.107544,3376.538086,153.089493,42.02697,0.643378,0.0921,-1
57,2.321875,1.148559,18.745924,6.636973,0.015537,0.010622,0.141941,0.057053,3715.187012,1021.301147,7043.85791,1940.950439,1182.667603,1365.913818,129.345474,48.809643,0.549896,0.09726,-1
69,3.339913,1.754022,19.247711,10.147783,0.011313,0.009807,0.142074,0.053456,3755.585938,932.148132,7171.016113,1784.237671,635.181213,1220.075195,139.963074,47.66082,0.537053,0.091691,-1
47,3.678303,2.473183,29.145094,21.148439,0.010772,0.008518,0.144149,0.054872,3656.2854,1115.358521,6953.191895,2122.408203,645.829041,1400.539795,123.584724,53.997086,0.455353,0.098066,-1
110,1.453172,0.650227,11.856393,8.716578,0.016471,0.009768,0.171335,0.079287,3854.759277,749.577576,7320.679688,1433.389771,1071.350708,1104.969482,136.808853,44.84325,0.536814,0.144383,-1
445,1.166241,0.699582,8.217448,5.095267,0.017124,0.012684,0.142107,0.065918,3909.16748,439.528717,7539.891602,739.775696,1539.47583,2087.727539,148.412323,38.254955,0.675049,0.113298,-1
1610,1.067765,0.623574,8.125303,5.738283,0.015746,0.011881,0.153734,0.071889,3931.391113,250.850052,7573.884277,425.753662,1295.541992,1758.393433,155.0728,38.565186,0.700405,0.108778,-1
45,4.040113,2.062932,29.423847,18.173767,0.009733,0.012407,0.181458,0.131641,3534.399658,1115.250732,6846.666016,2159.818604,826.449402,1444.220459,112.873207,51.616886,0.366654,0.106984,-1
639,0.98123,0.653997,8.00625,6.60786,0.014766,0.012501,0.128897,0.062871,3874.375732,374.779358,7606.802734,627.71167,1268.283691,2006.947754,145.130341,40.98481,0.709035,0.110648,-1
297,1.012133,0.593139,7.187422,4.317141,0.011226,0.012138,0.126841,0.075369,3734.873047,538.184509,7585.772949,910.385681,839.006714,1483.963135,141.956863,49.729546,0.724682,0.094614,-1
925,0.918105,0.547138,7.217638,5.425128,0.014394,0.013127,0.140007,0.064641,3834.939941,372.337738,7613.137695,536.141479,1238.716064,1844.674438,151.065308,45.973785,0.736046,0.098142,-1
950,1.192536,0.770321,8.454,5.932591,0.016459,0.01212,0.143296,0.066017,3942.445557,286.264587,7569.32373,523.037598,1447.071655,1963.694214,150.836044,39.180462,0.667186,0.122065,-1
924,1.107996,0.554315,8.066667,4.969468,0.016599,0.012145,0.149777,0.071327,3936.866699,291.153015,7561.498535,532.570312,1445.64978,1878.812622,150.131851,37.280983,0.68583,0.11496,-1
1429,1.009713,0.589726,7.622439,4.922261,0.01614,0.010824,0.177049,0.072369,3947.371826,253.274841,7474.259766,454.448761,1295.416016,1653.070801,151.384964,36.896812,0.702674,0.119905,-1
379,1.532808,1.009536,8.788991,6.223531,0.013591,0.011324,0.135043,0.053235,3876.307129,440.6875,7526.053223,797.888672,1183.720825,1877.740967,135.715729,39.21706,0.666786,0.107192,-1
168,1.869441,0.885132,9.768657,4.680453,0.014575,0.012347,0.123605,0.044775,3837.050049,619.766785,7453.273926,1174.298584,1388.230469,2296.19043,132.683334,42.858524,0.580373,0.110131,-1
763,1.014057,0.653273,7.50991,5.378004,0.016776,0.01175,0.151131,0.063061,3956.76001,302.825134,7522.34375,572.097473,1453.715088,2052.210938,147.780609,35.824192,0.715733,0.104276,-1
297,0.946526,0.629886,7.167276,4.665052,0.016242,0.010847,0.155861,0.082076,3929.760498,463.761719,7453.109375,901.094604,1291.983276,1616.664917,146.758209,40.57563,0.715786,0.105824,-1
855,1.036483,0.602669,7.820351,5.060777,0.015166,0.012462,0.141648,0.063962,3912.338379,316.634216,7569.035645,550.363464,1406.976074,2214.733887,144.151199,40.130283,0.704161,0.112205,-1
373,1.128353,0.867381,7.652964,5.571832,0.015743,0.012304,0.156242,0.088584,3922.215088,420.965271,7486.463379,813.946411,1303.399292,1879.562134,141.545639,38.237667,0.68246,0.108679,-1
352,0.984753,0.611869,8.226681,5.869959,0.013782,0.012757,0.151225,0.082858,3876.462158,440.561615,7509.65625,833.269104,1203.621826,2010.334229,141.667023,43.967113,0.699776,0.114742,-1
294,1.014193,0.658685,7.15195,5.504029,0.017228,0.013127,0.1581,0.079364,3912.368652,467.583405,7476.613281,902.10083,1646.931396,2175.545654,144.615479,37.025204,0.710217,0.093665,-1
277,0.78483,0.411536,6.394258,4.433136,0.017457,0.013081,0.157186,0.071021,3917.279297,481.565765,7460.291992,917.897217,1612.218384,2250.297607,154.016159,40.825611,0.72678,0.107596,-1
949,1.069465,0.690978,7.833774,5.637748,0.017114,0.01245,0.144109,0.063871,3944.007568,280.043976,7570.794922,519.452942,1591.62915,2114.712891,146.152466,38.206341,0.702946,0.109152,-1
925,0.97349,0.688459,7.279674,5.455807,0.016154,0.012679,0.140382,0.062829,3897.295898,318.577332,7577.838867,539.137451,1475.590942,2058.748291,142.626907,40.782509,0.730202,0.100517,-1
579,1.009801,0.701532,7.472305,5.109247,0.016533,0.011734,0.158225,0.066449,3933.848633,347.068207,7513.036133,651.917358,1403.228394,1947.529053,145.613937,38.326561,0.702091,0.114154,-1
933,1.076261,0.587163,7.853042,4.765037,0.016365,0.01013,0.162795,0.060216,3958.279785,281.532562,7492.67041,527.233765,1214.980957,1473.193726,154.197006,35.15979,0.682075,0.129504,-1
134,1.395198,0.874735,8.997857,4.950352,0.01941,0.00887,0.16805,0.05672,3893.395996,683.511353,7276.492676,1286.565796,1526.17041,1339.840942,144.939621,39.615387,0.587461,0.137217,-1
160,1.288136,0.589412,8.557276,5.630616,0.017051,0.011806,0.160098,0.072286,3872.722656,629.895386,7353.593262,1192.9198,1434.925781,1774.332275,142.60704,39.299675,0.627443,0.118747,-1
66,2.360064,0.788689,10.65379,4.056456,0.013984,0.011023,0.138542,0.059483,3735.901855,951.004761,7118.937988,1815.812988,1103.14917,1601.872559,133.491211,44.676853,0.465605,0.106084,-1
747,2.197639,1.217224,12.239103,7.671144,0.015129,0.011245,0.167771,0.067817,3941.208252,308.803802,7504.824707,578.963928,1223.945557,1692.95874,146.095978,36.268253,0.566359,0.113668,-1
158,2.474869,1.187556,11.709985,6.741444,0.017048,0.009311,0.173062,0.061819,3898.838379,630.962952,7325.634766,1193.790161,1284.109741,1579.585815,145.394974,41.549232,0.504147,0.131124,-1
255,1.082002,0.662601,7.247746,4.043784,0.01952,0.009758,0.145601,0.055865,3939.581055,499.068176,7470.393555,954.589111,1583.810547,1643.865845,142.253296,37.046783,0.688337,0.11035,-1
2766,1.010918,0.609911,7.763877,5.21371,0.015756,0.011751,0.138328,0.06972,3945.83252,194.479095,7624.352539,347.074951,1330.032959,1815.061401,149.682938,39.654579,0.715994,0.106381,-1
708,1.220665,0.738589,9.270312,6.523199,0.016623,0.0115,0.138475,0.068519,3925.756104,328.407074,7597.179688,598.411072,1361.371948,1680.39917,150.361115,39.780396,0.674428,0.116028,-1
213,0.811901,0.525626,6.308715,4.215836,0.016428,0.011936,0.159786,0.074674,3878.275146,555.248169,7435.097656,1045.068237,1446.834595,1912.768066,151.079025,38.498299,0.725139,0.110646,-1
718,1.18009,0.673337,8.290143,5.521069,0.016014,0.011357,0.148951,0.071455,3944.852051,310.526093,7558.745605,592.176941,1304.296753,1763.654663,149.058258,36.30043,0.675561,0.114547,-1
594,1.266987,0.797929,8.818896,6.256979,0.017639,0.011457,0.137121,0.05343,3937.341064,355.699432,7538.591309,642.637695,1529.69873,1897.775513,144.509964,38.109802,0.658668,0.116159,-1
85,2.922015,1.312291,15.310589,9.015857,0.016243,0.012779,0.132022,0.055746,3770.625244,845.510559,7228.23584,1612.896729,1456.85498,1934.308838,158.805115,49.854343,0.319224,0.098703,-1
59,5.785575,2.612207,34.549576,18.712828,0.016638,0.012249,0.135328,0.066046,3692.201416,1002.617188,7091.102051,1917.907593,1689.230103,2339.646484,135.870895,48.819218,0.465765,0.070905,-1
47,4.665962,2.329794,22.445629,10.755753,0.013338,0.012969,0.118152,0.068247,3551.178955,1103.530396,7002.660156,2143.22876,1179.651978,1850.138062,129.170349,56.54974,0.494019,0.071607,-1
75,3.983428,2.938835,20.302671,14.368917,0.01566,0.012925,0.106458,0.059544,3702.328125,896.811096,7332.334473,1745.13562,1003.322693,1404.631592,135.734772,54.543835,0.557821,0.083804,1
89,2.59928,1.827279,12.875821,13.359921,0.023383,0.009391,0.109586,0.060846,3795.099121,825.5802,7399.719727,1612.716919,1622.545654,1898.182129,113.182907,47.269985,0.546161,0.139635,1
46,1.315617,1.178114,12.891472,18.033779,0.021834,0.013852,0.128736,0.113005,3638.656006,1123.742798,7022.285156,2175.945801,2239.21167,2513.027344,119.269882,50.690079,0.624119,0.123558,1
124,0.878573,0.875309,5.975372,6.538475,0.014646,0.00776,0.13183,0.055017,3801.806396,760.703796,7461.896484,1368.438965,643.345154,720.540466,120.994308,43.352238,0.721774,0.117199,1
46,0.901969,0.646474,3.815999,1.345426,0.013768,0.007599,0.099185,0.058203,3623.592285,1120.095947,7030.436035,2177.390869,672.772522,668.999695,114.405083,54.945576,0.648546,0.136257,1
32,2.19975,1.279006,10.123981,7.308503,0.009046,0.006903,0.065137,0.049569,3423.656982,1296.849609,6864.063477,2596.609131,364.958008,567.16803,90.135437,46.863781,0.53437,0.113516,1
44,0.555239,0.614302,7.405049,9.131734,0.004769,0.002809,0.064773,0.043015,3467.543457,1147.210327,7148.864746,2262.227295,67.905968,74.380142,84.162262,39.324207,0.744143,0.091067,1
27,3.202059,1.340635,10.210058,4.263371,0.010178,0.006761,0.08588,0.058534,3371.947266,1407.076172,6641.666992,2771.477539,371.763062,442.903656,101.722694,57.407875,0.353461,0.109392,1
96,1.201274,1.285494,5.509553,5.283018,0.010108,0.006264,0.087272,0.053826,3653.129639,942.049133,7423.175293,1558.686401,434.394928,521.261169,112.516243,47.061676,0.694641,0.105732,1
125,1.335182,1.072882,5.7397,3.818086,0.011217,0.007117,0.059425,0.034903,3768.376221,719.550232,7631.397461,1389.706177,550.862915,997.348572,97.159882,38.012215,0.67121,0.153198,1
41,0.965552,0.34462,3.767673,1.944114,0.020942,0.012786,0.077058,0.051019,3577.314697,1177.715454,7057.317383,2324.211914,2099.618896,2756.106934,101.580963,48.228958,0.652518,0.11302,1
25,2.28407,1.190794,16.90815,8.576161,0.015909,0.009687,0.06425,0.045519,3312.51416,1447.184937,6581.000977,2874.507568,913.712952,996.31012,75.951385,36.527538,0.423126,0.125376,1
26,0.702826,0.375056,6.445579,3.519807,0.021522,0.012056,0.070072,0.046808,3364.69165,1436.128906,6605.769531,2818.92041,1925.2229,1764.362305,106.21154,59.24057,0.646854,0.085894,1
28,0.288799,0.18972,1.499236,0.765652,0.018872,0.011094,0.071094,0.049616,3397.433594,1388.03833,6708.036133,2740.303955,1182.58374,1239.175537,87.738525,48.525894,0.7106,0.089355,1
124,0.442073,0.317983,2.571421,2.040467,0.006803,0.003445,0.078931,0.050138,3778.470215,694.716736,7578.429688,1389.638916,157.329346,205.02243,97.106529,37.612507,0.776121,0.116498,1
90,0.436326,0.224294,2.208974,0.771563,0.009374,0.005561,0.073542,0.04861,3745.649414,811.737122,7481.112305,1619.869507,307.417206,428.451599,93.348412,37.773277,0.806591,0.05196,1
71,1.332437,1.651913,5.600592,6.397802,0.008717,0.005917,0.076408,0.052848,3677.085693,908.071777,7380.986328,1810.032959,308.544159,465.06369,100.163086,48.254021,0.662115,0.074832,1
75,0.992751,1.374587,4.714794,6.029234,0.010218,0.005318,0.094833,0.057463,3723.874023,887.065552,7354.000977,1753.952881,325.367279,370.23996,93.970665,41.837982,0.744576,0.059982,1
44,1.355445,0.521538,6.891214,2.790759,0.004066,0.003743,0.071094,0.05286,2750.441895,1485.401489,7074.433594,2239.9021,55.979652,68.031113,106.767677,53.097778,0.578727,0.08774,1
53,2.162625,1.111389,6.106581,2.582483,0.004477,0.003703,0.221167,0.117992,3634.603516,1043.213135,6820.283691,1952.716675,91.59436,243.836197,147.73494,53.119476,0.496873,0.097485,1
35,2.225889,0.881316,9.134873,4.268427,0.004027,0.004048,0.184196,0.075376,3256.12085,1255.135864,6495.000488,2338.332031,86.820862,139.230896,128.139786,57.179035,0.471579,0.100134,1
113,1.613072,0.50998,5.847464,2.13889,0.003669,0.004623,0.210398,0.073015,3350.252686,852.999939,7077.435059,1374.128906,65.902893,119.917,127.32724,47.69614,0.331191,0.191397,1
199,0.157198,0.290446,1.455727,0.626021,0.006483,0.005843,0.179962,0.094008,3659.517822,726.169373,7302.011719,1089.584595,204.981491,348.69046,138.184982,44.366333,0.908648,0.053341,1
61,0.758651,0.471736,2.825947,1.2102,0.008536,0.006944,0.091496,0.036347,3687.852783,978.466125,7261.065918,1925.619507,350.013977,650.648132,110.302208,43.508022,0.700799,0.108806,1
42,3.017657,3.452483,9.469728,6.109336,0.009886,0.00722,0.091443,0.041129,3584.023438,1163.747192,7029.168457,2281.984131,436.988098,604.054504,99.991653,46.729679,0.32353,0.19165,1
33,3.141945,1.4477,8.850013,4.122478,0.007077,0.00645,0.083617,0.046195,3447.363281,1282.214844,6843.940918,2544.327148,267.114807,449.167297,80.186394,42.675133,0.497932,0.066926,1
94,3.36034,5.146631,10.003408,7.722945,0.006732,0.005356,0.09641,0.035426,3758.740723,795.319092,7439.09668,1569.946533,201.052948,343.51889,110.674019,43.897743,0.656292,0.07763,1
29,1.024733,1.752985,4.427128,4.738286,0.005143,0.004026,0.097091,0.053867,3400.570312,1361.084595,6665.517578,2669.12793,115.427521,218.220276,107.882736,56.545376,0.717615,0.064801,1
47,1.170967,2.332301,10.224352,16.324007,0.006014,0.005765,0.153125,0.076843,3582.92041,1095.718018,6900.000977,2119.313477,195.572052,354.20639,128.506271,56.477364,0.776415,0.056743,1
45,2.977016,1.49761,10.082746,9.27107,0.013112,0.009098,0.114306,0.061613,3522.825928,1166.659302,6928.332031,2167.911133,1338.648193,1147.576782,167.174957,59.700726,0.339076,0.08944,1
25,4.214476,2.227964,17.774809,11.31034,0.013475,0.008377,0.107875,0.062735,3349.90625,1462.230957,6344,2771.869873,999.552917,760.448364,163.902435,71.532883,0.352857,0.052507,1
36,4.492934,2.063656,15.209913,8.284503,0.013471,0.005532,0.221875,0.113938,3565.61377,1260.688965,6444.445312,2285.789307,606.184875,329.137085,173.441696,61.320919,0.335912,0.077404,1
25,1.978338,1.528787,9.951758,10.337068,0.006981,0.00412,0.322125,0.141483,3359.001709,1466.069458,6033.001953,2634.930908,140.477768,122.207466,163.902435,71.532883,0.470128,0.07757,1
25,3.589953,1.853269,20.271261,17.283615,0.011744,0.00711,0.081,0.043463,3351.604004,1463.06897,6526.001465,2849.160889,530.045715,513.045288,129.188004,66.188492,0.269952,0.094014,1
29,1.726958,2.113713,15.027506,18.277956,0.008532,0.005407,0.100431,0.054224,3425.531982,1370.453613,6685.345215,2674.770752,296.146301,403.686188,119.853531,58.429295,0.565054,0.045117,1
29,4.245045,2.944753,9.822288,6.903874,0.008341,0.00547,0.081142,0.0366,3428.887207,1371.80603,6700.862305,2680.87915,250.390961,312.753296,107.722969,51.738003,0.280634,0.070962,1
35,3.974527,3.156492,11.064377,14.179249,0.012778,0.008113,0.098036,0.047417,3525.195801,1266.59375,6869.286133,2468.606934,628.195251,768.081848,130.144684,62.003574,0.435123,0.047275,1
33,1.001547,0.622425,3.475409,3.038976,0.016937,0.012442,0.082481,0.039666,3471.336426,1293.576538,6836.36377,2540.424316,1019.356934,1078.172241,108.278587,55.178886,0.664029,0.110513,1
25,2.565878,1.605246,13.953333,13.340995,0.020934,0.010808,0.072,0.038472,3348.091797,1461.762817,6583.001465,2873.63208,1199.745117,930.16864,100.98069,47.791718,0.404228,0.090104,1
30,5.556282,2.916241,18.847162,11.682934,0.024942,0.011273,0.098542,0.048444,3472.402344,1362.165039,6753.334473,2649.666992,1734.934448,1279.714722,104.805511,51.09346,0.25473,0.077264,1
25,5.593255,3.078057,12.753948,7.334292,0.021573,0.010279,0.16975,0.092173,3370.933838,1471.299316,6465.001465,2823.052002,1310.634644,1228.280884,111.093262,56.601017,0.247688,0.057726,1
25,3.756258,2.44806,14.367307,11.030789,0.013826,0.009798,0.145125,0.101406,3354.071289,1464.134399,6487.001465,2834.886475,682.973755,941.191223,105.47187,58.51828,0.289369,0.089069,1
25,2.407482,1.281611,7.287953,8.32301,0.018487,0.009488,0.048125,0.027279,3336.611816,1456.79834,6638.999512,2897.763428,921.885681,983.742859,85.210518,44.46701,0.383337,0.082065,1
73,1.542925,1.874112,6.960083,5.540591,0.01977,0.008014,0.089212,0.044751,3757.803223,906.499023,7421.578613,1789.063843,972.476562,775.721985,104.473518,41.514874,0.616612,0.165622,1
29,0.967294,0.480088,3.347011,1.567451,0.020239,0.008555,0.132004,0.064023,3450.853027,1380.531494,6680.174316,2673.642334,894.543091,514.532166,100.347183,50.94873,0.693066,0.032099,1
46,0.172574,0.100321,1.332301,0.532552,0.021484,0.007526,0.098438,0.039781,3641.954102,1124.654541,7132.608887,2201.967773,1041.808228,615.403931,102.504166,50.588165,0.844772,0.043987,1
26,1.173968,0.84359,6.033812,4.130665,0.020941,0.009354,0.176442,0.092155,3392.480957,1446.698853,6518.27002,2781.083008,1187.411255,771.180237,105.496048,55.686161,0.601153,0.067723,1
25,4.230441,1.903769,9.168291,4.051623,0.019147,0.008952,0.1065,0.056013,3354.314453,1464.184204,6545,2857.607666,928.279236,606.661072,100.126709,60.353516,0.349829,0.066821,1
34,3.888414,1.51801,9.559718,4.581615,0.021237,0.008629,0.116176,0.050415,3534.354736,1290.788818,6885.296387,2515.057373,905.503479,548.006958,111.207245,56.643318,0.360194,0.049915,1
44,1.769549,1.16099,8.163588,10.419866,0.021825,0.008751,0.091335,0.044098,3629.642578,1148.340454,7110.794922,2249.664307,1187.506958,904.196289,119.574791,53.028862,0.501238,0.107343,1
42,1.686725,1.386223,8.829698,11.53566,0.012937,0.008552,0.089435,0.049953,3584.648926,1163.989014,7065.476074,2294.79248,644.457031,1029.564209,89.591431,38.943001,0.49534,0.116646,1
28,2.305468,0.946679,4.750916,1.961123,0.007924,0.005951,0.127121,0.079297,3397.591309,1387.588867,6570.537598,2687.565918,232.678757,297.114929,102.967598,57.084042,0.384845,0.051781,1
38,3.188359,1.796827,6.713885,3.089931,0.004703,0.005178,0.151316,0.110385,3363.145752,1220.164185,6798.026367,2350.244873,121.915878,203.243683,123.367302,58.25005,0.491201,0.074236,1
41,0.308715,0.259554,2.302134,1.516635,0.004016,0.003672,0.148857,0.106116,3475.343506,1159.00769,6877.438965,2276.472412,79.970871,168.405899,120.118027,52.79277,0.828833,0.03409,1
38,0.453026,0.274371,2.428434,1.274798,0.003202,0.004857,0.106086,0.065871,3242.785889,1143.928955,6999.342285,2403.321289,85.305893,245.848923,87.560066,45.305901,0.752367,0.05933,1
79,1.795833,0.947396,7.465286,8.596689,0.00672,0.0035,0.090467,0.046211,3742.007568,872.533936,7392.719727,1710.641235,185.888351,200.969879,124.63903,43.810585,0.51596,0.129253,1
91,0.936678,0.905764,5.112622,5.90265,0.008019,0.004361,0.099554,0.067722,3751.496582,807.96405,7435.162598,1604.775391,210.767792,261.470459,105.387947,45.979656,0.650153,0.137887,1
139,4.877327,2.24753,12.483791,5.577714,0.005472,0.003668,0.110027,0.055849,3760.871826,678.842346,7521.220703,1305.667603,109.286751,124.441261,122.085876,45.051258,0.466457,0.063985,1
35,0.084814,0.101411,1.235766,0.839489,0.004601,0.003231,0.107143,0.062485,3467.986328,1248.613037,6859.285645,2467.724854,116.448311,221.522354,107.464073,54.340614,0.849229,0.024797,1
28,1.298197,0.545387,3.215172,1.327687,0.004537,0.003645,0.083147,0.050222,3253.443848,1361.186401,6672.320312,2726.259277,106.474434,143.686096,125.037331,61.079945,0.304421,0.100355,1
25,1.811538,0.840662,6.702203,5.820339,0.011219,0.009864,0.166125,0.099153,3346.889648,1461.717285,6256,2742.383789,607.539307,910.993774,108.718567,56.304775,0.462033,0.095239,1
